10000 4
-0.06339 -1.14847 0 -0.0010999993 0.0002749998   0.999999 0.3076 0.4467
-0.16780 -1.97627 0 -0.0006049998 -0.0006049998   1.000000 0.2265 0.4464
-0.13797 -0.77559 0 0.0019249960 -0.0006599986   0.999998 0.0858 0.4388
0.00373 1.64068 0 -0.0002199999 0.0009349996   1.000000 0.1426 0.4540
-0.94339 1.63322 0 0.0012099976 -0.0015949968   0.999998 0.0580 0.4540
-1.59220 -0.29831 0 0.0019799961 -0.0001649997   0.999998 0.0061 0.4391
-0.13051 -1.31254 0 -0.0020349958 -0.0000549999   0.999998 0.7538 0.4465
-1.21186 1.97627 0 -0.0006599998 -0.0003299999   1.000000 0.0047 0.4345
-1.07763 2.34169 0 -0.0002750000 0.0003300000   1.000000 0.1717 0.4460
1.67424 0.32814 0 0.0023099932 0.0007149979   0.999997 0.0109 0.4550
0.95085 -0.54441 0 -0.0008249997 -0.0003299999   1.000000 0.1984 0.4434
-0.98068 0.20136 0 0.0019249964 -0.0001649997   0.999998 0.0146 0.4434
0.79424 -2.88610 0 0.0010999993 0.0000550000   0.999999 0.0134 0.4348
0.15288 0.82780 0 -0.0004949998 0.0006049998   1.000000 0.0876 0.4461
0.67492 1.61085 0 0.0019249957 0.0008799980   0.999998 0.0881 0.4548
1.18949 2.10305 0 0.0021449943 0.0008249978   0.999997 0.0543 0.4353
-0.24237 1.52881 0 0.0022549940 -0.0004399988   0.999997 0.3706 0.4460
-0.25729 1.87932 0 -0.0017049974 -0.0004399993   0.999998 0.1130 0.4509
-1.12237 -0.35797 0 0.0008799988 0.0013749982   0.999999 0.1719 0.4548
0.29458 2.13288 0 -0.0010999982 -0.0014299977   0.999998 0.3918 0.4544
-0.76441 0.10441 0 0.0026949901 0.0002749990   0.999996 0.0202 0.4507
-0.79424 -2.43119 0 -0.0008799996 0.0002199999   1.000000 0.0968 0.4339
0.50339 -2.35661 0 0.0003850000 -0.0000550000   1.000000 0.3405 0.4498
1.10000 -1.26780 0 0.0012649989 -0.0003849997   0.999999 0.1018 0.4541
0.07831 1.01424 0 0.0000000000 -0.0001650000   1.000000 0.1230 0.4550
2.01729 -0.49220 0 0.0021999946 0.0002749993   0.999998 0.0058 0.4347
0.74203 0.22373 0 0.0009899995 -0.0000550000   1.000000 0.2091 0.4391
-0.72712 -1.17831 0 -0.0016499978 0.0000000000   0.999999 0.2482 0.4546
-0.18271 -2.32678 0 0.0006599998 0.0001650000   1.000000 0.4316 0.4431
0.28712 -0.54441 0 0.0016499965 -0.0012099975   0.999998 0.3849 0.4424
-0.10068 1.14847 0 0.0014849984 0.0000000000   0.999999 0.2455 0.4462
-0.25729 -1.49153 0 0.0014299985 -0.0000549999   0.999999 0.4062 0.4503
-0.21254 -1.63322 0 0.0001100000 0.0007149998   1.000000 0.1742 0.4509
1.69661 -2.33424 0 -0.0014849976 -0.0009899984   0.999998 0.0048 0.4334
1.12237 0.97695 0 0.0019799954 0.0008799979   0.999998 0.0076 0.4436
1.54000 1.09627 0 -0.0009899994 -0.0004949997   0.999999 0.0045 0.4414
1.30881 -1.23797 0 0.0014849983 0.0001649998   0.999999 0.0175 0.4558
0.48102 2.01356 0 -0.0018149968 -0.0004949991   0.999998 0.2189 0.4392
-0.04847 2.02102 0 -0.0009349990 0.0011549987   0.999999 0.2186 0.4534
1.89797 1.43932 0 0.0013199985 -0.0007699991   0.999999 0.0044 0.4543
-0.45119 -1.90915 0 -0.0007699998 0.0000550000   1.000000 0.1262 0.4547
-1.76373 0.78305 0 0.0015949979 -0.0001649998   0.999999 0.0194 0.4431
-0.36915 -1.86441 0 -0.0007149998 0.0001650000   1.000000 0.1000 0.4556
0.78678 -3.00542 0 0.0007699992 0.0012099988   0.999999 0.0118 0.4348
0.05593 2.94576 0 0.0000000000 -0.0007699998   1.000000 0.0087 0.4559
-1.23424 2.33424 0 0.0019799955 0.0007699983   0.999998 0.0517 0.4458
-0.85390 0.00000 0 -0.0024199896 -0.0016499929   0.999996 0.0171 0.4387
0.66746 -2.02102 0 0.0004949999 0.0001100000   1.000000 0.1822 0.4547
-1.09254 1.46915 0 -0.0003850000 -0.0002750000   1.000000 0.1327 0.4419
-0.06339 -1.46915 0 -0.0001100000 0.0002750000   1.000000 0.4778 0.4551
0.17525 -2.16271 0 -0.0027499896 -0.0001099996   0.999996 0.5814 0.4432
0.77186 0.89492 0 -0.0015949980 0.0000549999   0.999999 0.0279 0.4388
-0.16034 1.47661 0 -0.0014849983 -0.0003849995   0.999999 0.5087 0.4389
1.29390 -0.58915 0 0.0009349996 -0.0002199999   1.000000 0.0347 0.4510
0.89864 -2.95322 0 -0.0013199988 0.0003849996   0.999999 0.0060 0.4331
0.92847 -2.20746 0 0.0015949958 0.0016499957   0.999997 0.3251 0.4347
0.98814 0.17153 0 0.0021999945 0.0004399989   0.999997 0.0309 0.4510
0.98068 -1.02915 0 -0.0009899994 0.0003849998   0.999999 0.0085 0.4560
0.86136 -1.29017 0 -0.0008799994 0.0007699995   0.999999 0.5689 0.4507
-1.20441 2.29695 0 -0.0002200000 -0.0001100000   1.000000 0.0689 0.4474
-0.63763 0.82034 0 -0.0000549999 -0.0017599973   0.999998 0.0375 0.4427
-1.21932 -2.35661 0 0.0010999993 -0.0001649999   0.999999 0.0168 0.4458
0.17525 0.11932 0 0.0014849982 -0.0004949994   0.999999 0.0916 0.4388
-0.00373 -1.50644 0 0.0017599971 0.0003849994   0.999998 0.4102 0.4468
1.08508 1.91661 0 0.0019799954 0.0008249981   0.999998 0.0155 0.4347
1.04034 -1.16339 0 0.0015399981 0.0003299996   0.999999 0.0242 0.4512
-0.32441 -3.12475 0 -0.0004949999 0.0000000000   1.000000 0.0100 0.4351
0.62271 1.78237 0 -0.0010449984 0.0014299978   0.999998 0.0358 0.4511
0.07831 -0.11932 0 0.0019799959 -0.0004949990   0.999998 0.0996 0.4387
-1.12983 0.73831 0 0.0001100000 0.0008249997   1.000000 0.0222 0.4464
-1.32373 1.35729 0 0.0020899954 0.0001099998   0.999998 0.0183 0.4344
0.66000 2.21492 0 0.0010999990 0.0007699993   0.999999 0.5344 0.4536
0.45864 1.23051 0 -0.0015399978 -0.0006599991   0.999999 0.3525 0.4535
1.29390 -2.09559 0 0.0005499999 0.0002749999   1.000000 0.0091 0.4422
1.32373 1.29017 0 0.0017599972 0.0002749996   0.999998 0.0300 0.4437
1.27898 0.29085 0 0.0020899952 0.0004399990   0.999998 0.0229 0.4438
0.95085 1.40949 0 0.0013749983 0.0007699990   0.999999 0.2690 0.4392
1.03288 1.06644 0 0.0013199974 0.0014849971   0.999998 0.0759 0.4384
-1.17458 -2.40136 0 0.0010999992 -0.0004949996   0.999999 0.0103 0.4515
-0.97322 1.99864 0 0.0007699997 0.0003299999   1.000000 0.0460 0.4463
1.01051 0.16407 0 -0.0007699997 -0.0003299999   1.000000 0.0220 0.4407
0.69729 -2.52814 0 -0.0001650000 -0.0002200000   1.000000 0.1082 0.4437
0.85390 1.02169 0 0.0020899954 0.0001649996   0.999998 0.0707 0.4471
0.48102 0.00746 0 -0.0001100000 0.0001100000   1.000000 0.0383 0.4546
1.19695 1.47661 0 0.0007149996 0.0007699996   0.999999 0.0327 0.4430
0.34678 1.80475 0 0.0025849902 0.0009349965   0.999996 0.0804 0.4457
-0.71966 1.60339 0 -0.0008249993 0.0010449991   0.999999 0.1220 0.4466
0.23492 -3.05017 0 -0.0010449989 -0.0009899990   0.999999 0.0112 0.4448
-0.45119 -1.55119 0 -0.0001100000 0.0007699998   1.000000 0.2572 0.4449
0.86136 -1.52136 0 -0.0012099989 0.0005499995   0.999999 0.2055 0.4503
-0.57051 -0.49220 0 0.0002749997 0.0013749986   0.999999 0.4978 0.4419
1.33864 -2.28203 0 0.0013749986 0.0002749997   0.999999 0.0497 0.4514
0.64508 -0.22373 0 -0.0012649989 -0.0004399996   0.999999 0.1962 0.4380
0.40644 2.81153 0 0.0002200000 0.0000000000   1.000000 0.0118 0.4436
0.28712 -2.20000 0 0.0010449994 0.0001649999   0.999999 0.5509 0.4498
-0.00373 -2.02847 0 -0.0026399896 0.0009349963   0.999996 0.3609 0.4472
-0.36169 -2.65492 0 -0.0015949967 -0.0012649974   0.999998 0.0559 0.4350
-0.64508 -1.26780 0 0.0006049999 -0.0000550000   1.000000 0.6843 0.4392
0.18271 0.66373 0 0.0021449947 -0.0005499987   0.999998 0.3145 0.4554
-0.47356 -1.73017 0 -0.0003850000 0.0002200000   1.000000 0.0797 0.4455
-0.45864 -0.42508 0 0.0003849999 -0.0006599998   1.000000 0.8901 0.4474
0.39898 -1.59593 0 -0.0017049962 0.0012649971   0.999998 0.1714 0.4474
-0.90610 -0.24610 0 -0.0008799996 0.0001649999   1.000000 0.1258 0.4543
0.35424 1.32000 0 0.0022549929 -0.0010999965   0.999997 0.5343 0.4504
0.61525 1.65559 0 0.0010449994 0.0002749998   0.999999 0.0586 0.4549
0.68237 0.08203 0 -0.0008799997 -0.0001100000   1.000000 0.0429 0.4435
0.40644 -1.59593 0 0.0006599998 -0.0001650000   1.000000 0.1686 0.4544
-1.00305 -1.22305 0 -0.0008799996 0.0003849998   1.000000 0.1502 0.4465
0.26475 2.71458 0 0.0000550000 0.0009349996   1.000000 0.0345 0.4467
-0.26475 -1.52136 0 0.0023649931 -0.0004949986   0.999997 0.3431 0.4382
0.49593 -3.21424 0 0.0028049882 0.0007149970   0.999996 0.0081 0.4384
-0.46610 -0.52949 0 0.0019249964 0.0000549999   0.999998 0.4086 0.4455
0.13051 0.58169 0 -0.0003299999 -0.0006049999   1.000000 0.4705 0.4536
1.86068 2.02847 0 -0.0020899931 0.0014849951   0.999997 0.0060 0.4442
0.06339 1.00678 0 -0.0013749984 0.0006049993   0.999999 0.1196 0.4425
-0.46610 -1.43932 0 -0.0013199988 -0.0002749998   0.999999 0.5551 0.4430
-0.86136 0.06712 0 0.0015949978 -0.0004949993   0.999999 0.0088 0.4504
0.09322 -1.88678 0 -0.0017599968 -0.0007149987   0.999998 0.1243 0.4391
-0.54814 -0.83525 0 0.0002200000 0.0000000000   1.000000 0.0325 0.4415
-1.28644 1.83458 0 0.0009349996 0.0000000000   1.000000 0.0044 0.4426
-0.37661 2.09559 0 -0.0019799959 0.0004949990   0.999998 0.3020 0.4467
0.05593 0.85763 0 0.0017049975 0.0000549999   0.999999 0.0799 0.4431
1.69661 1.20068 0 0.0012099982 0.0012099982   0.999999 0.0052 0.4467
0.32441 -0.97695 0 0.0005499999 -0.0003849999   1.000000 0.0657 0.4538
1.37593 0.30576 0 0.0024749923 -0.0002749991   0.999997 0.0193 0.4435
-0.98814 1.69288 0 -0.0006599999 0.0001100000   1.000000 0.0290 0.4473
-0.27966 0.85017 0 0.0015399972 0.0010999980   0.999998 0.0704 0.4344
1.79356 -0.41763 0 0.0017599955 0.0014299963   0.999997 0.0117 0.4376
-1.07017 0.33559 0 -0.0002200000 0.0002750000   1.000000 0.0497 0.4499
0.92102 0.66373 0 -0.0001650000 0.0006599998   1.000000 0.1071 0.4503
-0.66746 -0.12678 0 0.0003300000 -0.0004399999   1.000000 0.0734 0.4500
-1.61458 0.61898 0 -0.0018699967 0.0000000000   0.999998 0.0059 0.4466
-0.42881 -0.33559 0 -0.0015399981 0.0002749997   0.999999 0.8039 0.4546
0.30949 -1.63322 0 0.0010999993 -0.0002749998   0.999999 0.1794 0.4385
-0.10814 0.30576 0 0.0019799957 -0.0006599986   0.999998 0.4156 0.4556
1.66678 2.20746 0 0.0007149995 -0.0009899993   0.999999 0.0052 0.4459
0.18271 2.46847 0 -0.0001650000 0.0007149998   1.000000 0.3701 0.4458
0.50339 -0.08203 0 -0.0015399981 -0.0002749997   0.999999 0.0562 0.4511
0.89119 -0.94712 0 -0.0002199999 0.0007699998   1.000000 0.0079 0.4336
0.54068 -2.12542 0 0.0019799958 0.0006049987   0.999998 0.5313 0.4460
-0.73458 0.09695 0 0.0020899951 0.0005499987   0.999998 0.0162 0.4469
-0.98068 -1.82712 0 -0.0009899987 -0.0012649984   0.999999 0.0191 0.4503
-0.47356 -2.01356 0 0.0002749999 0.0007699997   1.000000 0.2668 0.4532
0.62271 -0.76814 0 -0.0007149997 -0.0006049997   1.000000 0.0683 0.4495
-0.30203 -2.81153 0 -0.0007699997 -0.0002749999   1.000000 0.0284 0.4551
-0.82407 0.58169 0 -0.0025849913 0.0001649994   0.999997 0.3246 0.4461
0.55559 -1.23797 0 -0.0000550000 0.0000000000   1.000000 0.4797 0.4554
0.51831 0.27593 0 0.0029699869 -0.0001649993   0.999996 0.3466 0.4467
1.01797 1.94644 0 -0.0024749922 -0.0004399986   0.999997 0.0632 0.4385
-0.25729 1.49153 0 0.0008249997 0.0000550000   1.000000 0.5386 0.4495
1.51017 0.26102 0 -0.0018149970 0.0001649997   0.999998 0.0073 0.4342
-0.10068 2.47593 0 0.0010999993 0.0000550000   0.999999 0.3689 0.4387
-0.69729 -2.34169 0 -0.0009899994 -0.0003849998   0.999999 0.2556 0.4373
0.38407 1.78237 0 -0.0009349991 0.0009899991   0.999999 0.0700 0.4510
-0.08576 0.59661 0 0.0010999992 0.0004949996   0.999999 0.4735 0.4538
0.00373 2.65492 0 -0.0014299965 -0.0017049958   0.999998 0.0718 0.4469
-1.47288 -1.39458 0 0.0014299983 0.0005499994   0.999999 0.0071 0.4380
-1.61458 -0.49966 0 -0.0020349951 0.0008249980   0.999998 0.0049 0.4456
0.02610 2.62508 0 0.0012099991 0.0000000000   0.999999 0.1038 0.4468
-1.12237 -0.05220 0 0.0006599998 -0.0003299999   1.000000 0.0091 0.4455
-0.61525 -3.24407 0 0.0008249994 0.0008799994   0.999999 0.0044 0.4432
1.20441 -0.29831 0 -0.0016499976 -0.0003849994   0.999999 0.0411 0.4499
-0.19017 1.12610 0 0.0002199998 0.0014299985   0.999999 0.2187 0.4465
-1.33864 -1.45424 0 0.0022549941 -0.0003299991   0.999997 0.0126 0.4506
-0.65254 1.36475 0 0.0003850000 -0.0002200000   1.000000 0.5583 0.4387
-0.69729 -1.09627 0 -0.0007699998 0.0001100000   1.000000 0.1109 0.4458
0.67492 1.90169 0 -0.0015949978 -0.0004399994   0.999999 0.1060 0.4437
-0.47356 1.67051 0 -0.0008249996 0.0004399998   1.000000 0.1010 0.4497
1.24169 2.03593 0 -0.0029149876 0.0001649993   0.999996 0.0438 0.4440
-1.25661 -0.61153 0 -0.0023649922 0.0009899967   0.999997 0.0080 0.4536
-0.85390 -0.73831 0 0.0009349994 0.0007149995   0.999999 0.0153 0.4461
1.86068 -1.35729 0 -0.0009899992 0.0008249993   0.999999 0.0062 0.4504
-1.41322 0.41017 0 0.0018149969 -0.0003299994   0.999998 0.0373 0.4463
0.54068 -0.05220 0 0.0018149970 -0.0001649997   0.999998 0.0436 0.4418
1.20441 2.41627 0 -0.0020349957 0.0002199995   0.999998 0.0212 0.4422
-0.54814 1.32000 0 0.0019799955 0.0007699983   0.999998 0.4992 0.4509
-1.56983 -2.15525 0 -0.0006049999 -0.0000550000   1.000000 0.0109 0.4436
-0.16780 1.68542 0 -0.0010999992 0.0004399997   0.999999 0.1140 0.4556
-0.01864 -2.66237 0 0.0001100000 0.0008799997   1.000000 0.0799 0.4551
-0.04102 2.02102 0 -0.0019249964 0.0001099998   0.999998 0.2232 0.4510
0.04102 2.84136 0 0.0000000000 -0.0002750000   1.000000 0.0108 0.4542
-0.76441 1.19322 0 -0.0004399999 -0.0006049998   1.000000 0.2368 0.4467
-0.24983 -2.24475 0 -0.0015949980 -0.0000549999   0.999999 0.5682 0.4537
1.28644 2.25966 0 0.0001100000 0.0008799997   1.000000 0.0757 0.4510
-1.43559 -1.18576 0 0.0011549990 0.0006049995   0.999999 0.0082 0.4498
0.44373 -2.37153 0 -0.0015949979 0.0003849995   0.999999 0.3205 0.4388
0.54068 1.25288 0 0.0015949975 -0.0007699988   0.999998 0.3773 0.4351
-0.30949 -2.66983 0 0.0026399908 -0.0000549998   0.999997 0.0645 0.4429
-0.57051 -1.11864 0 0.0020349958 -0.0000549999   0.999998 0.1719 0.4349
0.39898 1.99864 0 0.0001099999 0.0012099991   0.999999 0.2103 0.4510
1.54746 1.08881 0 0.0008799996 0.0004949997   0.999999 0.0067 0.4465
0.90610 -0.00746 0 0.0003849998 -0.0008799996   1.000000 0.0110 0.4435
1.90542 -1.42441 0 -0.0008249997 -0.0000550000   1.000000 0.0043 0.4502
0.48102 1.10373 0 0.0018699963 0.0007149986   0.999998 0.1615 0.4387
1.85322 1.52881 0 -0.0012099989 0.0006599994   0.999999 0.0053 0.4501
1.86814 -2.83390 0 -0.0019799944 -0.0013199963   0.999997 0.0044 0.4388
0.67492 1.42441 0 -0.0021999946 -0.0001649996   0.999998 0.6140 0.4541
0.78678 0.18644 0 0.0026949900 -0.0003849986   0.999996 0.0873 0.4500
0.10068 -2.75932 0 0.0010999993 0.0003849997   0.999999 0.0168 0.4505
0.39153 1.76000 0 -0.0020349958 0.0000000000   0.999998 0.0580 0.4459
-1.38339 -1.26034 0 0.0025849914 -0.0000549998   0.999997 0.0151 0.4470
-1.30881 -0.49220 0 0.0009899995 -0.0001099999   1.000000 0.0153 0.4476
0.41390 -0.99186 0 -0.0006599998 -0.0001650000   1.000000 0.0571 0.4549
0.17525 -1.56610 0 0.0024199927 0.0003849988   0.999997 0.2668 0.4392
0.44373 0.55186 0 0.0007149998 -0.0002749999   1.000000 0.5366 0.4420
-0.42136 -0.66373 0 -0.0023099928 0.0009349971   0.999997 0.1670 0.4507
0.42881 -1.11864 0 0.0015949970 0.0010999979   0.999998 0.2193 0.4385
-1.07763 0.86508 0 0.0017599973 0.0001099998   0.999998 0.0085 0.4342
-0.96576 1.58847 0 0.0011549992 0.0001649999   0.999999 0.1053 0.4461
0.74203 -2.82644 0 -0.0010999993 -0.0001099999   0.999999 0.0164 0.4516
1.54000 -1.32000 0 0.0018149970 -0.0001099998   0.999998 0.0120 0.4426
1.71153 -0.61153 0 -0.0003849999 0.0005499999   1.000000 0.0046 0.4429
0.78678 0.57424 0 0.0002750000 -0.0003300000   1.000000 0.2671 0.4513
-0.65254 2.20746 0 0.0003849999 0.0006049998   1.000000 0.4064 0.4503
-2.85254 0.26847 0 0.0014299975 -0.0012099979   0.999998 0.0045 0.4352
0.68237 0.47729 0 0.0007149995 -0.0009899993   0.999999 0.5631 0.4425
1.17458 -0.61898 0 -0.0007699996 -0.0006049997   1.000000 0.0400 0.4504
-0.30203 2.58780 0 0.0007699997 0.0002749999   1.000000 0.1207 0.4427
-1.15220 0.37288 0 0.0020899954 0.0000549999   0.999998 0.0439 0.4512
0.54814 -1.73763 0 -0.0024199926 -0.0004949985   0.999997 0.0954 0.4429
-0.81661 2.59525 0 -0.0011549992 0.0002749998   0.999999 0.0536 0.4504
-0.89864 2.55797 0 0.0007149997 0.0004399998   1.000000 0.0717 0.4474
-0.83898 -1.77492 0 0.0016499969 0.0010449980   0.999998 0.0317 0.4539
-0.74203 2.03593 0 0.0013749980 0.0009899986   0.999999 0.1595 0.4505
1.45051 0.23864 0 -0.0006049999 -0.0000550000   1.000000 0.0063 0.4508
0.60034 -0.85017 0 -0.0005499991 0.0017599970   0.999998 0.0374 0.4501
-0.86881 -3.06508 0 0.0010999991 0.0006049995   0.999999 0.0051 0.4418
0.30949 -0.18644 0 0.0012649985 -0.0008799990   0.999999 0.2079 0.4388
-1.35356 -0.22373 0 0.0006599997 0.0007149997   1.000000 0.0064 0.4467
-1.37593 -1.44678 0 0.0006599999 -0.0001100000   1.000000 0.0123 0.4346
-0.13051 1.69288 0 0.0019249964 -0.0001099998   0.999998 0.0986 0.4427
0.65254 -1.78983 0 -0.0007699997 0.0003849999   1.000000 0.0757 0.4555
0.54814 -3.41559 0 -0.0021449949 -0.0003299992   0.999998 0.0053 0.4432
0.98814 0.90237 0 -0.0006049998 0.0003849999   1.000000 0.0098 0.4508
-0.51085 2.19254 0 -0.0001099999 -0.0015399982   0.999999 0.4034 0.4344
-0.20508 2.69220 0 -0.0018149970 -0.0002199996   0.999998 0.0545 0.4460
1.54000 -1.35729 0 0.0002749999 -0.0009899995   0.999999 0.0114 0.4335
-1.22678 0.63390 0 -0.0011549992 -0.0002199998   0.999999 0.0206 0.4488
1.89797 -0.44746 0 -0.0022549941 0.0003849990   0.999997 0.0080 0.4471
-0.33186 2.52068 0 0.0017599972 0.0003299995   0.999998 0.2732 0.4465
0.02610 -1.93898 0 -0.0018699964 0.0005499990   0.999998 0.1778 0.4434
-0.68237 -2.83390 0 0.0007699993 0.0010999990   0.999999 0.0051 0.4465
0.42136 0.83525 0 -0.0013199988 -0.0003849996   0.999999 0.0725 0.4513
-1.05525 2.43864 0 0.0021449932 0.0013199958   0.999997 0.1671 0.4515
-0.51831 0.49220 0 -0.0015399979 -0.0006049992   0.999999 0.7289 0.4384
-2.24847 -1.52136 0 0.0026399908 0.0001099996   0.999997 0.0046 0.4348
-0.48102 -2.06576 0 -0.0018149956 -0.0012649969   0.999998 0.4109 0.4535
-0.34678 2.31186 0 0.0014849983 0.0002199998   0.999999 0.7280 0.4542
0.37661 -0.79797 0 0.0006049999 0.0000550000   1.000000 0.0569 0.4462
-0.36169 1.26034 0 0.0009899995 0.0001649999   0.999999 0.4078 0.4464
0.68237 0.52949 0 -0.0007699997 0.0004399998   1.000000 0.4877 0.4425
-0.51085 0.42508 0 0.0014849980 -0.0007149990   0.999999 0.7055 0.4438
0.27966 0.82034 0 -0.0023099938 0.0002199994   0.999997 0.0925 0.4541
1.37593 1.22305 0 0.0002749999 0.0007149998   1.000000 0.0196 0.4355
0.71220 0.67119 0 -0.0008799996 -0.0003849998   1.000000 0.1652 0.4458
-1.18949 -2.20746 0 -0.0013199988 -0.0002749998   0.999999 0.0740 0.4348
0.33932 2.56542 0 0.0023099923 0.0011549961   0.999997 0.1809 0.4553
-0.13051 -2.40881 0 -0.0011549992 -0.0002199998   0.999999 0.2919 0.4547
-0.36915 -2.58780 0 0.0000000000 0.0001100000   1.000000 0.0657 0.4467
0.92847 -2.80407 0 0.0006599999 -0.0001100000   1.000000 0.0134 0.4344
-1.21186 0.58915 0 0.0009899995 -0.0001099999   1.000000 0.0431 0.4548
1.22678 0.22373 0 0.0003299996 0.0014299985   0.999999 0.0128 0.4538
-0.07085 -2.37898 0 -0.0001650000 -0.0001100000   1.000000 0.3109 0.4465
-0.95831 0.32814 0 0.0018149970 0.0001099998   0.999998 0.1140 0.4435
1.77864 1.44678 0 -0.0017599972 0.0003299995   0.999998 0.0072 0.4554
-1.05525 0.83525 0 -0.0012649989 -0.0003849997   0.999999 0.0138 0.4540
-1.01051 0.61898 0 0.0002750000 0.0001100000   1.000000 0.1335 0.4539
0.56305 -0.70847 0 -0.0006049999 0.0002200000   1.000000 0.1221 0.4505
0.35424 1.55119 0 -0.0013749986 0.0002749997   0.999999 0.2826 0.4541
-0.83898 -2.70712 0 -0.0015399978 0.0007149990   0.999999 0.0082 0.4353
-0.54814 1.21559 0 -0.0025299919 0.0000549998   0.999997 0.3150 0.4434
-0.47356 -0.87254 0 -0.0001650000 -0.0007149998   1.000000 0.0386 0.4512
-0.70475 -2.67729 0 -0.0024749916 0.0008249972   0.999997 0.0063 0.4506
0.63017 -0.03729 0 0.0015399981 -0.0003299996   0.999999 0.0301 0.4426
1.24915 -0.64881 0 -0.0017599947 -0.0017049949   0.999997 0.0172 0.4458
-0.78678 -0.74576 0 -0.0001650000 0.0004400000   1.000000 0.0227 0.4385
-0.75695 -0.20881 0 0.0009349995 -0.0003849998   0.999999 0.1279 0.4459
0.55559 -3.39322 0 0.0006599998 0.0004399999   1.000000 0.0047 0.4459
-1.12983 -1.49898 0 -0.0013199988 0.0001649999   0.999999 0.0191 0.4471
-0.48102 -2.82644 0 0.0001650000 -0.0003850000   1.000000 0.0047 0.4515
0.84644 2.05831 0 -0.0022549941 0.0003849990   0.999997 0.1786 0.4543
-1.07017 1.96136 0 0.0012099971 0.0018149957   0.999998 0.0158 0.4433
2.02475 -0.44746 0 0.0018699944 -0.0015949952   0.999997 0.0064 0.4342
0.95831 -0.90983 0 -0.0014299985 0.0001099999   0.999999 0.0060 0.4515
0.13797 -2.62508 0 0.0018699963 0.0007149986   0.999998 0.0845 0.4411
-0.93593 -0.71593 0 0.0006599998 0.0001650000   1.000000 0.0086 0.4383
-0.42136 -1.11864 0 -0.0021999946 -0.0001649996   0.999998 0.2134 0.4517
1.12983 -2.62508 0 -0.0006599995 0.0010999991   0.999999 0.0054 0.4337
0.24237 0.90983 0 -0.0022549942 0.0002199994   0.999997 0.0836 0.4436
-0.63763 1.32746 0 0.0021449943 0.0008249978   0.999997 0.4761 0.4341
-0.10068 0.45492 0 0.0012099989 -0.0006049994   0.999999 0.6637 0.4470
-0.94339 1.81220 0 -0.0004949996 0.0010999992   0.999999 0.0149 0.4504
-1.07763 -0.44000 0 -0.0012099991 -0.0002749998   0.999999 0.2166 0.4385
0.52576 -0.12678 0 -0.0019249953 -0.0010999973   0.999998 0.0774 0.4386
0.00373 2.28203 0 0.0012099990 -0.0004949996   0.999999 0.5763 0.4468
-0.14542 2.78915 0 -0.0015949980 0.0000000000   0.999999 0.0188 0.4346
1.47288 -1.48407 0 0.0014849982 0.0004949994   0.999999 0.0172 0.4510
-0.33186 0.24610 0 0.0012649988 -0.0005499995   0.999999 0.2709 0.4435
-0.16780 -3.33356 0 0.0006599999 0.0000000000   1.000000 0.0044 0.4439
1.65932 0.35051 0 0.0007699994 -0.0009349993   0.999999 0.0103 0.4509
-0.13051 2.24475 0 -0.0019249954 -0.0010449975   0.999998 0.5151 0.4432
-0.07831 0.05220 0 0.0014299968 0.0015399966   0.999998 0.0614 0.4540
0.19017 -0.61898 0 -0.0004399998 -0.0007149997   1.000000 0.2286 0.4511
0.10068 0.11186 0 -0.0016499969 0.0010449980   0.999998 0.0845 0.4552
0.54814 -2.90102 0 0.0013199969 0.0017049960   0.999998 0.0174 0.4392
-0.13797 1.52881 0 -0.0017599973 -0.0001099998   0.999998 0.3761 0.4537
-0.13051 -2.61763 0 0.0004399998 -0.0009349995   0.999999 0.0802 0.4538
1.51763 0.27593 0 -0.0025849910 -0.0005499981   0.999997 0.0119 0.4463
1.25661 0.26102 0 -0.0009899983 0.0015949972   0.999998 0.0217 0.4440
-0.07085 -0.41763 0 -0.0019799957 -0.0006599986   0.999998 0.8203 0.4488
-0.24983 2.08814 0 0.0018149966 0.0006599988   0.999998 0.3057 0.4428
1.41322 1.32746 0 -0.0012099986 0.0009349989   0.999999 0.0290 0.4393
1.25661 -2.22237 0 0.0007699998 0.0001649999   1.000000 0.0731 0.4390
0.36169 1.14847 0 -0.0014299985 -0.0001649998   0.999999 0.2495 0.4501
0.82407 -0.03729 0 0.0016499974 -0.0006599990   0.999998 0.0147 0.4385
0.04102 2.00610 0 0.0008249992 0.0011549988   0.999999 0.1878 0.4340
-0.64508 -0.35797 0 0.0013199968 0.0017599957   0.999998 0.8571 0.4549
-0.47356 1.83458 0 0.0012649987 -0.0007149992   0.999999 0.0533 0.4505
0.09322 2.35661 0 -0.0012099984 -0.0010999985   0.999999 0.5240 0.4518
-1.76373 -2.24475 0 0.0015949963 0.0014299967   0.999998 0.0066 0.4389
-0.46610 2.55051 0 -0.0001100000 0.0004400000   1.000000 0.1615 0.4504
3.03898 0.41017 0 0.0014849984 -0.0000549999   0.999999 0.0204 0.4340
-0.16780 2.18508 0 0.0002750000 0.0004399999   1.000000 0.4671 0.4418
-0.44373 -0.28339 0 0.0015399981 0.0002749997   0.999999 0.4787 0.4442
-1.08508 -1.27525 0 -0.0022549940 -0.0004399988   0.999997 0.1086 0.4510
0.77186 1.46169 0 -0.0006599992 -0.0013749984   0.999999 0.4072 0.4450
